class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
pushup,0.8167809247970581,0.698479950428009,-0.011089817620813847,0.9996354579925537,0.8276293873786926,0.6753934025764465,0.0029579277615994215,0.9994661211967468,0.8274127244949341,0.6720867156982422,0.002892459975555539,0.9995315670967102,0.8271786570549011,0.668152928352356,0.0028448367957025766,0.9995827078819275,0.8275727033615112,0.6752285361289978,-0.03763079270720482,0.9994931817054749,0.8271819949150085,0.671657919883728,-0.03766202554106712,0.9995831251144409,0.8267331123352051,0.6673429012298584,-0.03774050623178482,0.9996486902236938,0.8177615404129028,0.6387409567832947,0.08067815750837326,0.9992959499359131,0.8165038824081421,0.6394396424293518,-0.10135352611541748,0.999601423740387,0.8029336929321289,0.6974928975105286,0.024015074595808983,0.9993172287940979,0.8027297258377075,0.6968594193458557,-0.028799181804060936,0.9995642900466919,0.7286070585250854,0.5644082427024841,0.19896656274795532,0.9979835152626038,0.7474210262298584,0.6232636570930481,-0.17792662978172302,0.9998130798339844,0.6124234199523926,0.5903576016426086,0.29272788763046265,0.14411424100399017,0.6294443607330322,0.6515737175941467,-0.23247118294239044,0.99070805311203,0.6396228671073914,0.7347884178161621,0.2886379063129425,0.24025405943393707,0.6675226092338562,0.8339323997497559,-0.22070828080177307,0.9835692048072815,0.660261869430542,0.7421156167984009,0.2987751364707947,0.267394095659256,0.6893426179885864,0.8634082078933716,-0.24701091647148132,0.9759016036987305,0.6690986156463623,0.7432058453559875,0.2646324038505554,0.26894041895866394,0.7024096250534058,0.8509802222251892,-0.22597861289978027,0.971533477306366,0.664745569229126,0.7463400363922119,0.273115336894989,0.2616426348686218,0.6926901340484619,0.8396260738372803,-0.21032097935676575,0.9529516696929932,0.5143877267837524,0.6009676456451416,0.11340481042861938,0.9886686205863953,0.5150536298751831,0.6577004790306091,-0.11316823959350586,0.9949684143066406,0.34603244066238403,0.659410834312439,0.1313878297805786,0.41224080324172974,0.33988314867019653,0.6848506927490234,-0.09409518539905548,0.9643594622612,0.17990697920322418,0.673049807548523,0.175327867269516,0.6887156963348389,0.16197073459625244,0.6906441450119019,-0.06466357409954071,0.9743828773498535,0.14819319546222687,0.6605128645896912,0.17265164852142334,0.7462087869644165,0.1260141134262085,0.6780291795730591,-0.06550834327936172,0.9600752592086792,0.17429861426353455,0.7959848046302795,0.11579567193984985,0.8215959072113037,0.1582401543855667,0.8225400447845459,-0.1475299447774887,0.9617502689361572
pushup,0.8197738528251648,0.7148450016975403,-0.014085771515965462,0.9996146559715271,0.8298571705818176,0.6926364302635193,-5.931101622991264e-05,0.9994516968727112,0.8296095132827759,0.6887010335922241,-0.00013208595919422805,0.999518096446991,0.8293831944465637,0.6842225790023804,-0.0001950107835000381,0.9995750188827515,0.8296253085136414,0.6936216354370117,-0.041366107761859894,0.9994650483131409,0.829113781452179,0.6904062628746033,-0.04138777777552605,0.9995522499084473,0.8285433053970337,0.6865671873092651,-0.04146314412355423,0.9996230006217957,0.819466769695282,0.6535463333129883,0.07845862209796906,0.9992871880531311,0.817587673664093,0.6573958992958069,-0.10594083368778229,0.999567449092865,0.8058522939682007,0.7144330143928528,0.02150001935660839,0.999255359172821,0.8053961992263794,0.71489417552948,-0.03225479647517204,0.9995108246803284,0.7303590178489685,0.5791512131690979,0.19905033707618713,0.9980079531669617,0.7523908019065857,0.6489380598068237,-0.1805821806192398,0.999805212020874,0.6130074858665466,0.5930426120758057,0.3008604943752289,0.13754025101661682,0.6292052865028381,0.6566804051399231,-0.25544339418411255,0.9899340867996216,0.6440781354904175,0.7357895970344543,0.3212008774280548,0.23230494558811188,0.6721934080123901,0.837604284286499,-0.28035634756088257,0.9835186004638672,0.662044107913971,0.7441456913948059,0.33808454871177673,0.2615594267845154,0.6962496042251587,0.871643602848053,-0.31319233775138855,0.9759669303894043,0.6851654052734375,0.7754315137863159,0.30348140001296997,0.2629539370536804,0.7083630561828613,0.8573533892631531,-0.2861986756324768,0.9716450572013855,0.6782704591751099,0.7748000025749207,0.30664563179016113,0.2561018168926239,0.6987770795822144,0.844186544418335,-0.2693285048007965,0.9532426595687866,0.5163759589195251,0.6062968969345093,0.1162894144654274,0.9884783625602722,0.51581871509552,0.6649470329284668,-0.11606423556804657,0.994827389717102,0.3475154936313629,0.6649059057235718,0.14351335167884827,0.39398759603500366,0.3397478461265564,0.6876118779182434,-0.09055964648723602,0.9607149362564087,0.17994575202465057,0.6741095185279846,0.18503224849700928,0.6612974405288696,0.16149461269378662,0.6910797357559204,-0.05409514904022217,0.9715780019760132,0.14908120036125183,0.6605566143989563,0.18149423599243164,0.7239730358123779,0.1250007450580597,0.678019642829895,-0.054389405995607376,0.9576407074928284,0.1749526858329773,0.7960192561149597,0.13231846690177917,0.8017165064811707,0.15821853280067444,0.8226808309555054,-0.1360487937927246,0.9588307738304138
pushup,0.820085883140564,0.7311272621154785,-0.017114941030740738,0.9995978474617004,0.8304659128189087,0.7102146744728088,-0.0026109726168215275,0.9994388222694397,0.8303006291389465,0.7072025537490845,-0.0026886500418186188,0.9995057582855225,0.8301622271537781,0.7036786675453186,-0.0027576370630413294,0.9995677471160889,0.8299298286437988,0.7096797823905945,-0.0439176969230175,0.9994390606880188,0.8293119668960571,0.7062660455703735,-0.043932490050792694,0.9995248317718506,0.8286317586898804,0.7022598385810852,-0.04399833828210831,0.9996002316474915,0.8201788663864136,0.6742529273033142,0.07782239466905594,0.9992772936820984,0.8176265954971313,0.673140287399292,-0.10761596262454987,0.99953293800354,0.8060644865036011,0.7314944863319397,0.018755245953798294,0.9991989135742188,0.8051626086235046,0.7305814027786255,-0.03496987745165825,0.9994603395462036,0.7303435802459717,0.5936371088027954,0.1965419352054596,0.9980399012565613,0.7531784772872925,0.6638992428779602,-0.18210038542747498,0.9997968077659607,0.6132013201713562,0.5964760780334473,0.2925243675708771,0.1310356706380844,0.6293051242828369,0.6593625545501709,-0.26273292303085327,0.9889352321624756,0.6439476609230042,0.7459262609481812,0.3050766885280609,0.22033379971981049,0.6721774339675903,0.840690016746521,-0.29112744331359863,0.9823938608169556,0.6618859767913818,0.7593780755996704,0.3197307884693146,0.24993085861206055,0.6957801580429077,0.8735740780830383,-0.3263314366340637,0.9745755791664124,0.6822270750999451,0.7727067470550537,0.28412050008773804,0.25127682089805603,0.708320677280426,0.8605997562408447,-0.29644590616226196,0.9700474143028259,0.6753828525543213,0.7729628086090088,0.28963664174079895,0.24495314061641693,0.6986875534057617,0.8474751710891724,-0.2795051634311676,0.9510487914085388,0.5181494951248169,0.6149307489395142,0.11576209962368011,0.988258421421051,0.5166317820549011,0.6694155931472778,-0.11552324146032333,0.9945765733718872,0.35130828619003296,0.6663697361946106,0.13836520910263062,0.373055100440979,0.3429938554763794,0.6893988251686096,-0.09305115044116974,0.9556506872177124,0.17990703880786896,0.6740125417709351,0.1747591197490692,0.6281758546829224,0.16272926330566406,0.6899449825286865,-0.05959188938140869,0.9667012691497803,0.14907428622245789,0.6598722338676453,0.17183858156204224,0.6983046531677246,0.12498925626277924,0.6751523613929749,-0.05996514484286308,0.9534733891487122,0.17092068493366241,0.7972767949104309,0.11265505850315094,0.7753998041152954,0.15597786009311676,0.8228333592414856,-0.14266952872276306,0.9538496732711792
pushup,0.8197610974311829,0.7468442916870117,-0.007558457553386688,0.9995858669281006,0.830085277557373,0.7264726161956787,0.007707481272518635,0.9994267225265503,0.8299599885940552,0.7234169840812683,0.007630440406501293,0.999496340751648,0.8298846483230591,0.7197709083557129,0.007569900248199701,0.9995603561401367,0.8295940160751343,0.7256492376327515,-0.0323694571852684,0.99941486120224,0.828997790813446,0.7220455408096313,-0.032387226819992065,0.9995018839836121,0.8283451199531555,0.7178640365600586,-0.03245494142174721,0.9995800852775574,0.8201392889022827,0.6880094408988953,0.08850383758544922,0.9992635846138,0.8177140355110168,0.6883357763290405,-0.09121959656476974,0.9994990825653076,0.8055976033210754,0.7447202205657959,0.027972543612122536,0.9991487860679626,0.8050338625907898,0.7433574199676514,-0.024256665259599686,0.9994133710861206,0.7295314073562622,0.6060035824775696,0.20425109565258026,0.9980828166007996,0.7529972195625305,0.6692524552345276,-0.16981811821460724,0.9997981190681458,0.6134900450706482,0.6019812822341919,0.28555700182914734,0.12634825706481934,0.6297725439071655,0.6616271734237671,-0.25286537408828735,0.9881861209869385,0.6437909603118896,0.7513691186904907,0.2845582067966461,0.20966742932796478,0.6728171110153198,0.8408617377281189,-0.27465394139289856,0.9817325472831726,0.6616575121879578,0.7671442627906799,0.29680779576301575,0.23914079368114471,0.6957927942276001,0.8734745383262634,-0.3116469383239746,0.9737672805786133,0.6806372404098511,0.7731355428695679,0.26216647028923035,0.24032892286777496,0.7088912725448608,0.8612213730812073,-0.2848060727119446,0.9691183567047119,0.6737341284751892,0.7724446654319763,0.2690697908401489,0.23445767164230347,0.6998587846755981,0.8480367660522461,-0.2635803520679474,0.9498929977416992,0.5190640091896057,0.6203776001930237,0.1161080002784729,0.987900972366333,0.5176741480827332,0.6719189882278442,-0.11584143340587616,0.9944217205047607,0.3515322506427765,0.6681765913963318,0.1288456916809082,0.35527303814888,0.34314191341400146,0.6920436024665833,-0.10406897217035294,0.9535735845565796,0.1802000105381012,0.6736119389533997,0.1533568650484085,0.6005194187164307,0.1636088639497757,0.689339816570282,-0.0878862589597702,0.964237630367279,0.15000224113464355,0.6582249999046326,0.14915837347507477,0.6758214235305786,0.1257246732711792,0.6734687685966492,-0.08995920419692993,0.9511239528656006,0.1695101261138916,0.7966341376304626,0.08711365610361099,0.7552822232246399,0.15456703305244446,0.822797417640686,-0.17402048408985138,0.9516373872756958
pushup,0.8206381797790527,0.7588915228843689,-0.010998417623341084,0.9995721578598022,0.8311092257499695,0.7380393147468567,0.004002684261649847,0.9994136095046997,0.8310765027999878,0.73506760597229,0.003930089063942432,0.9994873404502869,0.8310879468917847,0.7316451072692871,0.003872472792863846,0.9995522499084473,0.8303927183151245,0.7372894883155823,-0.03556837886571884,0.9993842840194702,0.8297475576400757,0.7337676882743835,-0.035591185092926025,0.9994733929634094,0.8290524482727051,0.729803740978241,-0.0356588177382946,0.9995549321174622,0.820888876914978,0.7002442479133606,0.08400528132915497,0.9992498755455017,0.8182698488235474,0.7018187642097473,-0.09293200075626373,0.9994656443595886,0.80675208568573,0.7587658166885376,0.024327369406819344,0.9991079568862915,0.8058338165283203,0.7574043273925781,-0.027181338518857956,0.9993747472763062,0.7321987748146057,0.6175814270973206,0.20151197910308838,0.9981462955474854,0.7560560703277588,0.6905430555343628,-0.17272165417671204,0.9998013973236084,0.6165281534194946,0.6054869294166565,0.2788463234901428,0.12303797155618668,0.6305374503135681,0.6642360091209412,-0.24610893428325653,0.9878564476966858,0.6442192792892456,0.7560484409332275,0.27650824189186096,0.19983354210853577,0.6735458970069885,0.8409013748168945,-0.2499343603849411,0.9813892841339111,0.6625697016716003,0.7742666602134705,0.2875826358795166,0.22874309122562408,0.695670485496521,0.8734279274940491,-0.28012391924858093,0.9732396006584167,0.6787554025650024,0.7761678695678711,0.2531830966472626,0.2297389954328537,0.7086459398269653,0.8615384697914124,-0.2520943880081177,0.9685211777687073,0.6723626852035522,0.7738629579544067,0.2608998417854309,0.22423894703388214,0.6996850967407227,0.848393440246582,-0.23793718218803406,0.9492879509925842,0.5210300087928772,0.6236492395401001,0.11719026416540146,0.9878712892532349,0.5187691450119019,0.6777780652046204,-0.11691184341907501,0.9944164156913757,0.3510711193084717,0.6697807908058167,0.12750144302845,0.34109747409820557,0.34312576055526733,0.6945836544036865,-0.10215625911951065,0.9527273178100586,0.18023452162742615,0.6735526323318481,0.15758788585662842,0.5793388485908508,0.16447030007839203,0.6908198595046997,-0.07681401818990707,0.963024914264679,0.15053679049015045,0.6574660539627075,0.15380586683750153,0.6587656140327454,0.12789106369018555,0.6740548610687256,-0.07792697846889496,0.9496318697929382,0.16832329332828522,0.7956058979034424,0.08940862119197845,0.7401871085166931,0.15410251915454865,0.8234959840774536,-0.16116838157176971,0.9509510397911072
pushup,0.8203355669975281,0.77137291431427,-0.012889350764453411,0.9995865821838379,0.8309859037399292,0.7492110133171082,0.002454844769090414,0.9994327425956726,0.831017017364502,0.7462400794029236,0.0023855140898376703,0.9995049238204956,0.8310824632644653,0.742829442024231,0.002338904421776533,0.999567449092865,0.8302114605903625,0.7471938133239746,-0.03810196742415428,0.9993991851806641,0.8295795321464539,0.7428944110870361,-0.03812653198838234,0.9994872212409973,0.828893780708313,0.7382094264030457,-0.03819076344370842,0.9995653629302979,0.820805549621582,0.7091481685638428,0.0876714289188385,0.999277651309967,0.8181741833686829,0.7075027227401733,-0.09634547680616379,0.9994760751724243,0.8063448071479797,0.7712770104408264,0.02373472973704338,0.9991317987442017,0.8054331541061401,0.768068253993988,-0.029292043298482895,0.9993900656700134,0.7320266366004944,0.631470799446106,0.20750322937965393,0.998228907585144,0.7545632719993591,0.6899922490119934,-0.17672370374202728,0.9998114705085754,0.6175025701522827,0.6111023426055908,0.2747317850589752,0.12057584524154663,0.6330181956291199,0.6602287888526917,-0.3181613087654114,0.9877417683601379,0.6407364010810852,0.758503794670105,0.2557510435581207,0.1899459958076477,0.6727436780929565,0.8385975360870361,-0.4150014817714691,0.9813154339790344,0.6614533066749573,0.7737709283828735,0.2631484568119049,0.21884389221668243,0.6951597929000854,0.869917631149292,-0.46069735288619995,0.9731863737106323,0.6749520301818848,0.77516770362854,0.22680707275867462,0.21983173489570618,0.7076775431632996,0.8600106239318848,-0.4266952574253082,0.9684231281280518,0.6675025820732117,0.7733176946640015,0.23837821185588837,0.2145633101463318,0.6988000273704529,0.8470669388771057,-0.4031607508659363,0.9491605758666992,0.5203181505203247,0.6291874051094055,0.12156127393245697,0.9880340099334717,0.5184734463691711,0.6800205111503601,-0.12127208709716797,0.9945583939552307,0.3503086566925049,0.6706950664520264,0.12540258467197418,0.3265630304813385,0.34118467569351196,0.6963885426521301,-0.11140947043895721,0.9528689384460449,0.17945556342601776,0.6735720038414001,0.15373554825782776,0.5562448501586914,0.1612362116575241,0.6912460923194885,-0.09044617414474487,0.9626035094261169,0.14930956065654755,0.6575638055801392,0.14918115735054016,0.6400023102760315,0.12264502048492432,0.67521071434021,-0.09319965541362762,0.9491263031959534,0.1689608246088028,0.796177327632904,0.07835770398378372,0.7250520586967468,0.15417829155921936,0.8284966945648193,-0.1847696751356125,0.9508694410324097
pushup,0.8200317621231079,0.78411465883255,0.0038079130463302135,0.9995990991592407,0.831278920173645,0.7629197239875793,0.02018672600388527,0.9994540810585022,0.8313916325569153,0.7598952651023865,0.02011674828827381,0.9995253682136536,0.8315458297729492,0.7564135193824768,0.020075436681509018,0.9995862245559692,0.8304783701896667,0.7607492804527283,-0.023337308317422867,0.9994157552719116,0.8299161791801453,0.756145715713501,-0.023367438465356827,0.9995028376579285,0.8292990922927856,0.7510203123092651,-0.023439522832632065,0.9995766878128052,0.8213866949081421,0.7206403017044067,0.10693220049142838,0.9993127584457397,0.818584144115448,0.7181805968284607,-0.08875121176242828,0.9994884729385376,0.8060959577560425,0.7821179628372192,0.04134797304868698,0.9991479516029358,0.8051908612251282,0.7787060141563416,-0.015559193678200245,0.9993944764137268,0.7351489067077637,0.6310774087905884,0.229164719581604,0.9983147978782654,0.7595195770263672,0.7065035700798035,-0.17723283171653748,0.9998207688331604,0.6251447796821594,0.6109126806259155,0.3192591667175293,0.11931447684764862,0.6391894817352295,0.6602100133895874,-0.3207218647003174,0.9873232841491699,0.6469396352767944,0.7564727663993835,0.3404274880886078,0.17940513789653778,0.6728192567825317,0.8376142978668213,-0.41814327239990234,0.9812412858009338,0.6658183336257935,0.7708304524421692,0.3582054376602173,0.20801515877246857,0.6962575316429138,0.8693556785583496,-0.4616645276546478,0.973276674747467,0.6754551529884338,0.7715092897415161,0.32244136929512024,0.2089553326368332,0.7088223695755005,0.8590899705886841,-0.42772093415260315,0.9685477018356323,0.6701632738113403,0.7701476812362671,0.32514333724975586,0.20443306863307953,0.7001869082450867,0.8458651900291443,-0.40620774030685425,0.9493585228919983,0.5201054811477661,0.6300369501113892,0.12889280915260315,0.9883306622505188,0.5184875130653381,0.6865962743759155,-0.12862981855869293,0.9947375059127808,0.35023656487464905,0.6725492477416992,0.1260208934545517,0.3128797113895416,0.34074464440345764,0.7013047337532043,-0.11283934116363525,0.9528670310974121,0.178925558924675,0.6754135489463806,0.15807665884494781,0.5351529717445374,0.16088387370109558,0.6931347250938416,-0.09466251730918884,0.9628711938858032,0.1486331820487976,0.6580290794372559,0.15396007895469666,0.624017059803009,0.12187270075082779,0.6757301092147827,-0.0971921756863594,0.9494212865829468,0.1691351681947708,0.7969302535057068,0.08397988975048065,0.7112948298454285,0.1542065441608429,0.8299520611763,-0.1862415373325348,0.9515998363494873
pushup,0.8188106417655945,0.7901175022125244,-0.0015841207932680845,0.9995835423469543,0.8312368392944336,0.7688667178153992,0.01379491575062275,0.9994325041770935,0.8312727212905884,0.7653799057006836,0.013729122467339039,0.9995101094245911,0.8313876390457153,0.7614486813545227,0.013680694624781609,0.9995729923248291,0.8304217457771301,0.7668033838272095,-0.026969488710165024,0.9993844032287598,0.8298072814941406,0.7618781328201294,-0.027000775560736656,0.9994788765907288,0.8291924595832825,0.7564597129821777,-0.027067508548498154,0.9995538592338562,0.8213809728622437,0.7241313457489014,0.0978429988026619,0.9992911219596863,0.8188254237174988,0.722637414932251,-0.09603093564510345,0.9994547367095947,0.8054559826850891,0.7852913737297058,0.03501060605049133,0.9990982413291931,0.804704487323761,0.7817685604095459,-0.018242912366986275,0.9993537068367004,0.7344721555709839,0.631560206413269,0.21882061660289764,0.9983566999435425,0.7579468488693237,0.7018423080444336,-0.18485306203365326,0.9998260736465454,0.6247727274894714,0.6095466017723083,0.30076879262924194,0.11511323601007462,0.638640284538269,0.660072386264801,-0.3042129874229431,0.9868595004081726,0.6457887291908264,0.7561368346214294,0.30040472745895386,0.16908115148544312,0.6728277802467346,0.8362930417060852,-0.35765495896339417,0.980944037437439,0.6555686593055725,0.7700329422950745,0.31296253204345703,0.197475865483284,0.6972719430923462,0.8682990074157715,-0.39652496576309204,0.972995400428772,0.6721928715705872,0.768460750579834,0.2775822579860687,0.19838932156562805,0.709705114364624,0.8576604127883911,-0.3652401566505432,0.9682453274726868,0.668764054775238,0.7678844928741455,0.2845330834388733,0.19428156316280365,0.7007242441177368,0.8437461256980896,-0.345686137676239,0.9488336443901062,0.5197817087173462,0.6320618987083435,0.1281520426273346,0.9883210062980652,0.5182965993881226,0.6865195631980896,-0.12787358462810516,0.994817316532135,0.3498901128768921,0.6746220588684082,0.12993837893009186,0.30154842138290405,0.34065452218055725,0.7030561566352844,-0.10924585163593292,0.9529792070388794,0.1789470762014389,0.6760545969009399,0.16172577440738678,0.5198199152946472,0.16097886860370636,0.6932840943336487,-0.0846947431564331,0.9630436301231384,0.1486959308385849,0.6580086350440979,0.15625104308128357,0.610684871673584,0.12197878211736679,0.6757107377052307,-0.08668674528598785,0.9493160843849182,0.1692422330379486,0.7978200912475586,0.08935631066560745,0.7011205554008484,0.15415146946907043,0.8311681747436523,-0.17452654242515564,0.951968252658844
pushup,0.8172295689582825,0.7922943234443665,-0.004536087159067392,0.9995847344398499,0.8309856653213501,0.7711572647094727,0.01097770594060421,0.9994363188743591,0.831158459186554,0.767362117767334,0.010912585072219372,0.9995149970054626,0.8313590288162231,0.7631229758262634,0.010871689766645432,0.9995772242546082,0.8302351236343384,0.7697722315788269,-0.030584413558244705,0.9993820786476135,0.829764723777771,0.7650632858276367,-0.030613582581281662,0.9994778633117676,0.8291244506835938,0.7598739862442017,-0.030678141862154007,0.9995512962341309,0.8212874531745911,0.7247469425201416,0.09613457322120667,0.9992959499359131,0.8189631700515747,0.7253254652023315,-0.0963989645242691,0.9994484186172485,0.8042048215866089,0.7857987284660339,0.032345082610845566,0.999089241027832,0.8036338686943054,0.7827927470207214,-0.02172250859439373,0.9993453025817871,0.7342606782913208,0.6323534846305847,0.21572501957416534,0.9984046220779419,0.757426381111145,0.7029779553413391,-0.18607547879219055,0.9998323917388916,0.6244551539421082,0.6086633801460266,0.2814832031726837,0.11152132600545883,0.6390596032142639,0.6603236794471741,-0.2968897819519043,0.9865825176239014,0.6456689834594727,0.7555549740791321,0.24492576718330383,0.16079947352409363,0.6725925207138062,0.8362149000167847,-0.33687257766723633,0.9804487824440002,0.655717670917511,0.7701758742332458,0.2523480951786041,0.18953274190425873,0.6975650191307068,0.8679719567298889,-0.3748325705528259,0.9723418354988098,0.6727706789970398,0.7654141783714294,0.2210899293422699,0.19040533900260925,0.7097490429878235,0.8573102355003357,-0.34416884183883667,0.9674992561340332,0.6692240834236145,0.766152024269104,0.22940190136432648,0.1864631325006485,0.7006892561912537,0.8434478640556335,-0.3250386118888855,0.9476833343505859,0.5195026993751526,0.6325144171714783,0.1285829395055771,0.9884003400802612,0.5182352662086487,0.6868162751197815,-0.12830564379692078,0.9949052929878235,0.34932786226272583,0.6757961511611938,0.13122089207172394,0.2913806736469269,0.3405721187591553,0.705564022064209,-0.10877954959869385,0.9537368416786194,0.17892703413963318,0.6759915351867676,0.16362066566944122,0.507072389125824,0.16045282781124115,0.6932331323623657,-0.08479256927967072,0.9637418389320374,0.14870032668113708,0.6578827500343323,0.15909384191036224,0.5995784997940063,0.12144368886947632,0.6757144331932068,-0.08711753040552139,0.9497538208961487,0.16939543187618256,0.7978618144989014,0.09230418503284454,0.6939107179641724,0.1541406214237213,0.8311914801597595,-0.1749800145626068,0.9529556035995483
pushup,0.8172475099563599,0.7922052145004272,-0.0035381317138671875,0.9995868802070618,0.830952525138855,0.7703832983970642,0.012516300193965435,0.9994432330131531,0.831159770488739,0.7667810320854187,0.01244959607720375,0.9995236396789551,0.8313853144645691,0.7627779841423035,0.012413965538144112,0.9995847344398499,0.8302072286605835,0.7684561014175415,-0.029566463083028793,0.9993829131126404,0.8297766447067261,0.7635073065757751,-0.029597118496894836,0.9994792342185974,0.829194188117981,0.7581429481506348,-0.029659856110811234,0.9995507597923279,0.8214002847671509,0.7253599166870117,0.098229318857193,0.9993107318878174,0.8191037178039551,0.7249308228492737,-0.09274967014789581,0.999444842338562,0.8041165471076965,0.7875157594680786,0.033607058227062225,0.9990844130516052,0.8035294413566589,0.7839929461479187,-0.021064888685941696,0.9993355870246887,0.7346620559692383,0.6368532180786133,0.2182844579219818,0.9984652996063232,0.758126974105835,0.7099737524986267,-0.18190009891986847,0.9998380541801453,0.6244914531707764,0.6080951690673828,0.28661736845970154,0.10998841375112534,0.6396300792694092,0.6602934002876282,-0.29364046454429626,0.9861952662467957,0.6450206637382507,0.7536225914955139,0.27920594811439514,0.15253035724163055,0.6725475192070007,0.8360505104064941,-0.34901899099349976,0.980170726776123,0.6554798483848572,0.7697623372077942,0.2929035723209381,0.18080762028694153,0.6973533034324646,0.8677462339401245,-0.3872912526130676,0.9720444083213806,0.6700948476791382,0.7834561467170715,0.2594849765300751,0.18157678842544556,0.7094873785972595,0.8572413921356201,-0.35459908843040466,0.9671525359153748,0.6684343814849854,0.7648400068283081,0.26411670446395874,0.17797189950942993,0.7006075978279114,0.843407928943634,-0.33655667304992676,0.9472810626029968,0.5194990038871765,0.6314195990562439,0.12848293781280518,0.9884468913078308,0.5183302760124207,0.6866106390953064,-0.12820783257484436,0.9949913620948792,0.34910285472869873,0.675641655921936,0.13103331625461578,0.28189611434936523,0.34049928188323975,0.7093349695205688,-0.11347451061010361,0.9542189836502075,0.17863844335079193,0.6756648421287537,0.15825960040092468,0.4946223497390747,0.15831924974918365,0.694558322429657,-0.09628237038850784,0.9643813371658325,0.1482313871383667,0.6578816175460815,0.1528930366039276,0.5880650877952576,0.11770455539226532,0.6781011819839478,-0.09924151748418808,0.9503747224807739,0.16955147683620453,0.796887993812561,0.08340439200401306,0.6857780814170837,0.1541023552417755,0.8330068588256836,-0.1868673413991928,0.9539663195610046
pushup,0.8172340393066406,0.7944263219833374,0.003121165093034506,0.9996032118797302,0.83091801404953,0.7727809548377991,0.0191674642264843,0.9994684457778931,0.8311511278152466,0.7693631649017334,0.019099406898021698,0.9995465874671936,0.8313983678817749,0.7655508518218994,0.019066141918301582,0.9996052980422974,0.8301855325698853,0.7706758379936218,-0.022967522963881493,0.9994075298309326,0.8297938108444214,0.7657713890075684,-0.02299712970852852,0.9995005130767822,0.8292742967605591,0.7604454159736633,-0.023055320605635643,0.9995681047439575,0.8214479684829712,0.7284202575683594,0.103541299700737,0.9993482232093811,0.8192563056945801,0.7274458408355713,-0.08607865869998932,0.9994629621505737,0.804090678691864,0.7891846299171448,0.03973401337862015,0.9991122484207153,0.8034954071044922,0.7858202457427979,-0.01510546077042818,0.999350368976593,0.7351194620132446,0.6378999948501587,0.22203068435192108,0.9985392689704895,0.7585774660110474,0.7137320041656494,-0.17443622648715973,0.999844491481781,0.624753475189209,0.6076867580413818,0.3096277117729187,0.1102517768740654,0.6398493051528931,0.6604891419410706,-0.29893842339515686,0.9858947396278381,0.6467309594154358,0.7459192276000977,0.3395410180091858,0.1457446664571762,0.6725449562072754,0.8361139893531799,-0.3816295862197876,0.9800627827644348,0.659500241279602,0.7678511738777161,0.3574743866920471,0.17349526286125183,0.6974401473999023,0.8674416542053223,-0.42139822244644165,0.9720103144645691,0.6713650822639465,0.7668226361274719,0.3236539959907532,0.17417219281196594,0.7095168232917786,0.8568459153175354,-0.3883807063102722,0.9671118259429932,0.6690335869789124,0.7603983283042908,0.3253954350948334,0.17090627551078796,0.7006193399429321,0.8433501124382019,-0.36961492896080017,0.947284996509552,0.5195767879486084,0.6319743394851685,0.12835803627967834,0.9887382984161377,0.5186906456947327,0.6883167028427124,-0.12808676064014435,0.9951448440551758,0.34868329763412476,0.6754924654960632,0.12476114928722382,0.2740781307220459,0.34047338366508484,0.7093983888626099,-0.11333725601434708,0.9545656442642212,0.17858724296092987,0.6753144264221191,0.14348776638507843,0.48409947752952576,0.15825745463371277,0.6944980025291443,-0.10281580686569214,0.9649452567100525,0.14800231158733368,0.6572585105895996,0.13748705387115479,0.579203724861145,0.11728676408529282,0.6781007647514343,-0.10629880428314209,0.951077938079834,0.16962167620658875,0.7968226671218872,0.06635547429323196,0.6800330877304077,0.1538589596748352,0.8331162333488464,-0.19243301451206207,0.9549686908721924
